TAXID	RANK	TAXPATH	TAXPATHSN	PERCENTAGE	_CAMI_GENOMEID
879243	strain	2_976_200643_171549_171551_836_28123_879243	Bacteria_Bacteroidetes_Bacteroidia_Bacteroidales_Porphyromonadaceae_Porphyromonas_Porphyromonasasaccharolytica	0	denovo10721.0
1211023	strain	2_976_200643_171549_171551_836_837_1211023	Bacteria_Bacteroidetes_Bacteroidia_Bacteroidales_Porphyromonadaceae_Porphyromonas_Porphyromonasgingivalis	0	denovo9644.0
385682	strain	2_976_200643_1970189_558415_1434049_385682_385682.0	Bacteria_Bacteroidetes_Bacteroidia_Marinilabiliales_Marinilabiliaceae_Thermophagus_Thermophagusxiamenensis_UnclassifiedThermophagusxiamenensisstrain	0	denovo2533.0
936595	strain	2_1239_186801_186802_186803_1164882_936595_936595.0	Bacteria_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Lachnoanaerobaculum_Lachnoanaerobaculumsp_OBRC5-5_UnclassifiedLachnoanaerobaculumsp_OBRC5-5strain	0	194787
1120918	strain	2_1239_186801_186802_186803_31980_2382_1120918	Bacteria_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Acetitomaculum_Acetitomaculumruminis	0	denovo6356.0
1780376	strain	2_976_200643_171549_171550_239759_1780376_1780376.0	Bacteria_Bacteroidetes_Bacteroidia_Bacteroidales_Rikenellaceae_Alistipes_Alistipessp_CHKCI003_UnclassifiedAlistipessp_CHKCI003strain	0	4476780
1280665	strain	2_1239_186801_186802_186803_830_1280665_1280665.0	Bacteria_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Butyrivibrio_Butyrivibriosp_XPD2002_UnclassifiedButyrivibriosp_XPD2002strain	0	168984
47770	strain	2_1239_91061_186826_33958_1578_47770_47770.0	Bacteria_Firmicutes_Bacilli_Lactobacillales_Lactobacillaceae_Lactobacillus_Lactobacilluscrispatus_UnclassifiedLactobacilluscrispatusstrain	0	denovo11386.0
1280667	strain	2_1239_186801_186802_186803_830_1280667_1280667.0	Bacteria_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Butyrivibrio_Butyrivibriosp_VCB2001_UnclassifiedButyrivibriosp_VCB2001strain	0	324985
1122972	strain	2_976_200643_171549_171551_836_111105_1122972	Bacteria_Bacteroidetes_Bacteroidia_Bacteroidales_Porphyromonadaceae_Porphyromonas_Porphyromonasgulae	0	denovo5222.0
1122973	strain	2_976_200643_171549_171551_836_28114_1122973	Bacteria_Bacteroidetes_Bacteroidia_Bacteroidales_Porphyromonadaceae_Porphyromonas_Porphyromonaslevii	0	denovo5579.0
1122974	strain	2_976_200643_171549_171551_836_28115_1122974	Bacteria_Bacteroidetes_Bacteroidia_Bacteroidales_Porphyromonadaceae_Porphyromonas_Porphyromonasmacacae	0	denovo7720.0
1903263	strain	2_1239_526524_526525_128827_1929045_1903263_1903263.0	Bacteria_Firmicutes_Erysipelotrichia_Erysipelotrichales_Erysipelotrichaceae_Traorella_Traorellamassiliensis_UnclassifiedTraorellamassiliensisstrain	0	167420
1122976	strain	2_976_200643_171549_171551_836_281920_1122976	Bacteria_Bacteroidetes_Bacteroidia_Bacteroidales_Porphyromonadaceae_Porphyromonas_Porphyromonasuenonis	0	denovo4382.0
1280673	strain	2_1239_186801_186802_186803_830_1280673_1280673.0	Bacteria_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Butyrivibrio_Butyrivibriosp_AE3006_UnclassifiedButyrivibriosp_AE3006strain	0	denovo2529.0
1168034	strain	2_976_200643_1970189_1471398_1471399_1168034_1168034.0	Bacteria_Bacteroidetes_Bacteroidia_Marinilabiliales_Prolixibacteraceae_Draconibacterium_Draconibacteriumorientale_UnclassifiedDraconibacteriumorientalestrain	0	denovo10247.1
658083	strain	2_1239_186801_186802_186803_658083_658083.0	Bacteria_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Lachnospiraceaebacterium6_1_63FAA_UnclassifiedLachnospiraceaebacterium6_1_63FAAstrain	0.005306604	4351214
1280676	strain	2_1239_186801_186802_186803_830_1280676_1280676.0	Bacteria_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Butyrivibrio_Butyrivibriosp_WCD3002_UnclassifiedButyrivibriosp_WCD3002strain	0	261277
658085	strain	2_1239_186801_186802_186803_658085_658085.0	Bacteria_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Lachnospiraceaebacterium5_1_57FAA_UnclassifiedLachnospiraceaebacterium5_1_57FAAstrain	0	185483
658086	strain	2_1239_186801_186802_186803_658086_658086.0	Bacteria_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Lachnospiraceaebacterium3_1_57FAA_CT1_UnclassifiedLachnospiraceaebacterium3_1_57FAA_CT1strain	0	denovo5363.0
658087	strain	2_1239_186801_186802_186803_658087_658087.0	Bacteria_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Lachnospiraceaebacterium7_1_58FAA_UnclassifiedLachnospiraceaebacterium7_1_58FAAstrain	0	260756
1122984	strain	2_976_200643_171549_171552_838_28131_1122984	Bacteria_Bacteroidetes_Bacteroidia_Bacteroidales_Prevotellaceae_Prevotella_Prevotellaintermedia	0	denovo2313.0
658089	strain	2_1239_186801_186802_186803_658089_658089.0	Bacteria_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Lachnospiraceaebacterium5_1_63FAA_UnclassifiedLachnospiraceaebacterium5_1_63FAAstrain	0	1109559
1280682	strain	2_1239_186801_186802_186803_830_1280682_1280682.0	Bacteria_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Butyrivibrio_Butyrivibriosp_XBB1001_UnclassifiedButyrivibriosp_XBB1001strain	0	denovo9767.0
1122987	strain	2_976_200643_171549_171552_838_189723_1122987	Bacteria_Bacteroidetes_Bacteroidia_Bacteroidales_Prevotellaceae_Prevotella_Prevotellamicans	0	denovo11993.0
457388	strain	2_976_200643_171549_2005525_375288_457388_457388.0	Bacteria_Bacteroidetes_Bacteroidia_Bacteroidales_Tannerellaceae_Parabacteroides_Parabacteroidessp_2_1_7_UnclassifiedParabacteroidessp_2_1_7strain	0	179838
1280685	strain	2_1239_186801_186802_186803_830_1280685_1280685.0	Bacteria_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Butyrivibrio_Butyrivibriosp_NC3005_UnclassifiedButyrivibriosp_NC3005strain	0	denovo2276.1
1280686	strain	2_1239_186801_186802_186803_830_1280686_1280686.0	Bacteria_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Butyrivibrio_Butyrivibriosp_MC2013_UnclassifiedButyrivibriosp_MC2013strain	0	1678333.1
1280687	strain	2_1239_186801_186802_186803_830_831_1280687	Bacteria_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Butyrivibrio_Butyrivibriofibrisolvens	0	293580
1280688	strain	2_1239_186801_186802_186803_46205_46206_1280688	Bacteria_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Pseudobutyrivibrio_Pseudobutyrivibrioruminis	0	4440624
457393	strain	2_976_200643_171549_815_816_457393_457393.0	Bacteria_Bacteroidetes_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_Bacteroidessp_4_1_36_UnclassifiedBacteroidessp_4_1_36strain	0	denovo2956.0
457394	strain	2_976_200643_171549_815_816_457394_457394.0	Bacteria_Bacteroidetes_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_Bacteroidessp_4_3_47FAA_UnclassifiedBacteroidessp_4_3_47FAAstrain	0	4378081.1
1280691	strain	2_1239_186801_186802_186803_572511_418240_1280691	Bacteria_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Blautia_Blautiawexlerae	0	315496.1
29364	strain	2_1239_186801_186802_186803_1506553_29364_29364.0	Bacteria_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Lachnoclostridium_[Clostridium]polysaccharolyticum_Unclassified[Clostridium]polysaccharolyticumstrain	0	denovo4689.0
2741	strain	2_1239_186801_186802_186807_2740_2741_2741.0	Bacteria_Firmicutes_Clostridia_Clostridiales_Peptococcaceae_Peptococcus_Peptococcusniger_UnclassifiedPeptococcusnigerstrain	0	4315396
1280694	strain	2_1239_186801_186802_186803_46205_46206_1280694	Bacteria_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Pseudobutyrivibrio_Pseudobutyrivibrioruminis	0	denovo8441.0
1280695	strain	2_1239_186801_186802_186803_1506553_1531_1280695	Bacteria_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Lachnoclostridium_[Clostridium]clostridioforme	0	174358
1120953	strain	2_1224_1236_135622_72275_249523_226010_1120953	Bacteria_Proteobacteria_Gammaproteobacteria_Alteromonadales_Alteromonadaceae_Aestuariibacter_Aestuariibactersalexigens	0	193418
1280698	strain	2_1239_186801_186802_186803_189330_88431_1280698	Bacteria_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Dorea_Dorealongicatena	0	1109178
1030843	strain	2_976_200643_171549_171551_836_837_1030843	Bacteria_Bacteroidetes_Bacteroidia_Bacteroidales_Porphyromonadaceae_Porphyromonas_Porphyromonasgingivalis	0	177917
1280700	strain	2_1239_186801_186802_186803_830_831_1280700	Bacteria_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Butyrivibrio_Butyrivibriofibrisolvens	0	136604
1234378	strain	2_1224_28221_213115_194924_41707_29546_1234378	Bacteria_Proteobacteria_Deltaproteobacteria_Desulfovibrionales_Desulfovibrionaceae_Lawsonia_Lawsoniaintracellularis	0	denovo12532.0
1841855	strain	2_976_200643_171549_815_816_1841855_1841855.0	Bacteria_Bacteroidetes_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_Bacteroidessp_Marseille-P2653_UnclassifiedBacteroidessp_Marseille-P2653strain	0	denovo10472.0
748224	strain	2_1239_186801_186802_541000_216851_853_748224	Bacteria_Firmicutes_Clostridia_Clostridiales_Ruminococcaceae_Faecalibacterium_Faecalibacteriumprausnitzii	0	110016
393921	strain	2_976_200643_171549_171551_836_393921_393921.0	Bacteria_Bacteroidetes_Bacteroidia_Bacteroidales_Porphyromonadaceae_Porphyromonas_Porphyromonascrevioricanis_UnclassifiedPorphyromonascrevioricanisstrain	0	denovo10471.0
1739459	strain	2_976_200643_171549_171552_838_1739459_1739459.0	Bacteria_Bacteroidetes_Bacteroidia_Bacteroidales_Prevotellaceae_Prevotella_Prevotellasp_HMSC073D09_UnclassifiedPrevotellasp_HMSC073D09strain	0	denovo2227.1
1123012	strain	2_1239_186801_186802_186803_46205_185007_1123012	Bacteria_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Pseudobutyrivibrio_Pseudobutyrivibrioxylanivorans	0	319702
1841867	strain	2_1239_186801_186802_541000_1926663_1841867_1841867.0	Bacteria_Firmicutes_Clostridia_Clostridiales_Ruminococcaceae_Phocea_Phoceamassiliensis_UnclassifiedPhoceamassiliensisstrain	0	denovo7933.1
426701	strain	2_1239_91061_186826_186828_99906_426701_426701.0	Bacteria_Firmicutes_Bacilli_Lactobacillales_Carnobacteriaceae_Alkalibacterium_Alkalibacteriumthalassium_UnclassifiedAlkalibacteriumthalassiumstrain	0	denovo2181.1
457422	strain	2_1239_526524_526525_128827_457422_457422.0	Bacteria_Firmicutes_Erysipelotrichia_Erysipelotrichales_Erysipelotrichaceae_Erysipelotrichaceaebacterium2_2_44A_UnclassifiedErysipelotrichaceaebacterium2_2_44Astrain	0	4444771
457424	strain	2_976_200643_171549_815_816_817_457424	Bacteria_Bacteroidetes_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_Bacteroidesfragilis	0	denovo4399.0
1120990	strain	2_1239_186801_186802_1491775_42447_108328_1120990	Bacteria_Firmicutes_Clostridia_Clostridiales_Proteinivoraceae_Anaerobranca_Anaerobrancagottschalkii	0	228785
273119	strain	2_544448_31969_2085_2092_2129_134821_273119	Bacteria_Tenericutes_Mollicutes_Mycoplasmatales_Mycoplasmataceae_Ureaplasma_Ureaplasmaparvum	0	denovo13353.0
1120996	strain	2_1239_186801_186802_186803_653683_264463_1120996	Bacteria_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Anaerosporobacter_Anaerosporobactermobilis	0	181348
1120997	strain	2_1239_909932_909929_1843491_82373_82374_1120997	Bacteria_Firmicutes_Negativicutes_Selenomonadales_Selenomonadaceae_Anaerovibrio_Anaerovibriolipolyticus	0	denovo1277.0
1120998	strain	2_1239_186801_186802_543314_109326_109327_1120998	Bacteria_Firmicutes_Clostridia_Clostridiales_ClostridialesFamilyXIII_IncertaeSedis_Anaerovorax_Anaerovoraxodorimutans	0	1111328
679935	strain	2_976_200643_171549_171550_239759_214856_679935	Bacteria_Bacteroidetes_Bacteroidia_Bacteroidales_Rikenellaceae_Alistipes_Alistipesfinegoldii	0	4449518
1739496	strain	2_976_200643_171549_171552_838_1739496_1739496.0	Bacteria_Bacteroidetes_Bacteroidia_Bacteroidales_Prevotellaceae_Prevotella_Prevotellasp_HMSC069G02_UnclassifiedPrevotellasp_HMSC069G02strain	0.001735777	denovo3780.0
1123059	strain	2_1224_28211_204455_69657_437506_437507_1123059	Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Hyphomonadaceae_Robiginitomaculum_Robiginitomaculumantarcticum	0	1571092
329854	strain	2_976_200643_171549_815_816_329854_329854.0	Bacteria_Bacteroidetes_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_Bacteroidesintestinalis_UnclassifiedBacteroidesintestinalisstrain	0	332732
2018038	strain	2_201174_84998_84999_84107_102106_2018038_2018038.0	Bacteria_Actinobacteria_Coriobacteriia_Coriobacteriales_Coriobacteriaceae_Collinsella_Collinsellasp_TF06-26_UnclassifiedCollinsellasp_TF06-26strain	0	denovo13345.0
1739517	strain	2_976_200643_171549_815_816_1739517_1739517.0	Bacteria_Bacteroidetes_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_Bacteroidessp_HMSC073E02_UnclassifiedBacteroidessp_HMSC073E02strain	0	296045
1739520	strain	2_976_200643_171549_171552_838_1739520_1739520.0	Bacteria_Bacteroidetes_Bacteroidia_Bacteroidales_Prevotellaceae_Prevotella_Prevotellasp_HMSC077E08_UnclassifiedPrevotellasp_HMSC077E08strain	0	denovo6551.1
1123075	strain	2_1239_186801_186802_541000_1263_438033_1123075	Bacteria_Firmicutes_Clostridia_Clostridiales_Ruminococcaceae_Ruminococcus_Ruminococcusgauvreauii	0	358007.1
1776391	strain	2_1239_186801_186802_186804_1501226_1776391_1776391.0	Bacteria_Firmicutes_Clostridia_Clostridiales_Peptostreptococcaceae_Romboutsia_Romboutsiatimonensis_UnclassifiedRomboutsiatimonensisstrain	0	264155
1739529	strain	2_976_200643_171549_171551_836_1739529_1739529.0	Bacteria_Bacteroidetes_Bacteroidia_Bacteroidales_Porphyromonadaceae_Porphyromonas_Porphyromonassp_HMSC077F02_UnclassifiedPorphyromonassp_HMSC077F02strain	0	denovo3289.1
152331	strain	2_1239_91061_186826_33958_1578_152331_152331.0	Bacteria_Firmicutes_Bacilli_Lactobacillales_Lactobacillaceae_Lactobacillus_Lactobacillusparabuchneri_UnclassifiedLactobacillusparabuchneristrain	0	271185
1686296	strain	2_976_200643_171549_171551_1923867_1686296_1686296.0	Bacteria_Bacteroidetes_Bacteroidia_Bacteroidales_Porphyromonadaceae_Gabonia_Gaboniamassiliensis_UnclassifiedGaboniamassiliensisstrain	0	denovo9569.0
37658	strain	2_1239_186801_186802_186803_1506553_37658_37658.0	Bacteria_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Lachnoclostridium_[Clostridium]populeti_Unclassified[Clostridium]populetistrain	0	351309
817	strain	2_976_200643_171549_815_816_817_817.0	Bacteria_Bacteroidetes_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_Bacteroidesfragilis_UnclassifiedBacteroidesfragilisstrain	0	denovo10769.0
817.1	strain	2_976_200643_171549_815_816_817_817.1	Bacteria_Bacteroidetes_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_Bacteroidesfragilis_UnclassifiedBacteroidesfragilisstrain	0	4439360
817.2	strain	2_976_200643_171549_815_816_817_817.2	Bacteria_Bacteroidetes_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_Bacteroidesfragilis_UnclassifiedBacteroidesfragilisstrain	0.008058176	4340358
817.3	strain	2_976_200643_171549_815_816_817_817.3	Bacteria_Bacteroidetes_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_Bacteroidesfragilis_UnclassifiedBacteroidesfragilisstrain	0.103970126	304047
521003	strain	2_201174_84998_84999_84107_102106_147207_521003	Bacteria_Actinobacteria_Coriobacteriia_Coriobacteriales_Coriobacteriaceae_Collinsella_Collinsellaintestinalis	0	173965
1745713	strain	2_1239_186801_186802_186803_1924081_1745713_1745713.0	Bacteria_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Bariatricus_Bariatricusmassiliensis_UnclassifiedBariatricusmassiliensisstrain	0	4327881
820	strain	2_976_200643_171549_815_816_820_820.0	Bacteria_Bacteroidetes_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_Bacteroidesuniformis_UnclassifiedBacteroidesuniformisstrain	0	276484
821	strain	2_976_200643_171549_815_816_821_821.0	Bacteria_Bacteroidetes_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_Bacteroidesvulgatus_UnclassifiedBacteroidesvulgatusstrain	0.004354298	denovo7794.1
821.1	strain	2_976_200643_171549_815_816_821_821.1	Bacteria_Bacteroidetes_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_Bacteroidesvulgatus_UnclassifiedBacteroidesvulgatusstrain	0.000196541	192684
1321782	strain	2_1239_186801_186802_186803_265975_652706_1321782	Bacteria_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Oribacterium_Oribacteriumsp_oraltaxon078	0	denovo7302.0
1321819	strain	2_976_200643_171549_815_816_310300_1321819	Bacteria_Bacteroidetes_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_Bacteroidespyogenes	0	328617
831	strain	2_1239_186801_186802_186803_830_831_831.0	Bacteria_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Butyrivibrio_Butyrivibriofibrisolvens_UnclassifiedButyrivibriofibrisolvensstrain	0	330296
471875	strain	2_1239_186801_186802_541000_1263_46228_471875	Bacteria_Firmicutes_Clostridia_Clostridiales_Ruminococcaceae_Ruminococcus_Ruminococcuslactaris	0	denovo8298.1
837	strain	2_976_200643_171549_171551_836_837_837.0	Bacteria_Bacteroidetes_Bacteroidia_Bacteroidales_Porphyromonadaceae_Porphyromonas_Porphyromonasgingivalis_UnclassifiedPorphyromonasgingivalisstrain	3.38E-06	197644
837.1	strain	2_976_200643_171549_171551_836_837_837.1	Bacteria_Bacteroidetes_Bacteroidia_Bacteroidales_Porphyromonadaceae_Porphyromonas_Porphyromonasgingivalis_UnclassifiedPorphyromonasgingivalisstrain	0	denovo5848.0
837.2	strain	2_976_200643_171549_171551_836_837_837.2	Bacteria_Bacteroidetes_Bacteroidia_Bacteroidales_Porphyromonadaceae_Porphyromonas_Porphyromonasgingivalis_UnclassifiedPorphyromonasgingivalisstrain	0	denovo3498.0
837.3	strain	2_976_200643_171549_171551_836_837_837.3	Bacteria_Bacteroidetes_Bacteroidia_Bacteroidales_Porphyromonadaceae_Porphyromonas_Porphyromonasgingivalis_UnclassifiedPorphyromonasgingivalisstrain	0	denovo1402.1
837.4	strain	2_976_200643_171549_171551_836_837_837.4	Bacteria_Bacteroidetes_Bacteroidia_Bacteroidales_Porphyromonadaceae_Porphyromonas_Porphyromonasgingivalis_UnclassifiedPorphyromonasgingivalisstrain	0	183958
837.5	strain	2_976_200643_171549_171551_836_837_837.5	Bacteria_Bacteroidetes_Bacteroidia_Bacteroidales_Porphyromonadaceae_Porphyromonas_Porphyromonasgingivalis_UnclassifiedPorphyromonasgingivalisstrain	0	denovo5886.0
837.6	strain	2_976_200643_171549_171551_836_837_837.6	Bacteria_Bacteroidetes_Bacteroidia_Bacteroidales_Porphyromonadaceae_Porphyromonas_Porphyromonasgingivalis_UnclassifiedPorphyromonasgingivalisstrain	0	denovo5886.1
837.7	strain	2_976_200643_171549_171551_836_837_837.7	Bacteria_Bacteroidetes_Bacteroidia_Bacteroidales_Porphyromonadaceae_Porphyromonas_Porphyromonasgingivalis_UnclassifiedPorphyromonasgingivalisstrain	0	995147
837.8	strain	2_976_200643_171549_171551_836_837_837.8	Bacteria_Bacteroidetes_Bacteroidia_Bacteroidales_Porphyromonadaceae_Porphyromonas_Porphyromonasgingivalis_UnclassifiedPorphyromonasgingivalisstrain	0	denovo8373.0
837.9	strain	2_976_200643_171549_171551_836_837_837.9	Bacteria_Bacteroidetes_Bacteroidia_Bacteroidales_Porphyromonadaceae_Porphyromonas_Porphyromonasgingivalis_UnclassifiedPorphyromonasgingivalisstrain	0	denovo663.1
837.1	strain	2_976_200643_171549_171551_836_837_837.10	Bacteria_Bacteroidetes_Bacteroidia_Bacteroidales_Porphyromonadaceae_Porphyromonas_Porphyromonasgingivalis_UnclassifiedPorphyromonasgingivalisstrain	0.001249469	192316.1
837.11	strain	2_976_200643_171549_171551_836_837_837.11	Bacteria_Bacteroidetes_Bacteroidia_Bacteroidales_Porphyromonadaceae_Porphyromonas_Porphyromonasgingivalis_UnclassifiedPorphyromonasgingivalisstrain	0	178274
837.12	strain	2_976_200643_171549_171551_836_837_837.12	Bacteria_Bacteroidetes_Bacteroidia_Bacteroidales_Porphyromonadaceae_Porphyromonas_Porphyromonasgingivalis_UnclassifiedPorphyromonasgingivalisstrain	0	175712
837.13	strain	2_976_200643_171549_171551_836_837_837.13	Bacteria_Bacteroidetes_Bacteroidia_Bacteroidales_Porphyromonadaceae_Porphyromonas_Porphyromonasgingivalis_UnclassifiedPorphyromonasgingivalisstrain	0	denovo5222.1
837.14	strain	2_976_200643_171549_171551_836_837_837.14	Bacteria_Bacteroidetes_Bacteroidia_Bacteroidales_Porphyromonadaceae_Porphyromonas_Porphyromonasgingivalis_UnclassifiedPorphyromonasgingivalisstrain	0.000589623	190673
837.15	strain	2_976_200643_171549_171551_836_837_837.15	Bacteria_Bacteroidetes_Bacteroidia_Bacteroidales_Porphyromonadaceae_Porphyromonas_Porphyromonasgingivalis_UnclassifiedPorphyromonasgingivalisstrain	0	denovo10471.1
837.16	strain	2_976_200643_171549_171551_836_837_837.16	Bacteria_Bacteroidetes_Bacteroidia_Bacteroidales_Porphyromonadaceae_Porphyromonas_Porphyromonasgingivalis_UnclassifiedPorphyromonasgingivalisstrain	0	228730
